listing_id,id,date,reviewer_id,reviewer_name,comments,tema_principal,sentimiento,sentimiento_etiqueta
18061,55932162,2015-12-07,9645567,Miguel,"El loft es muy confortable, luminoso, bien protegido del ruido y en muy buena ubicación. Un lugar que asegura una estancia agradable. Alejandra nos recibió y explicó lo necesario de manera amable y detallada. Una gran anfitriona. Muy recomendable.",Atención,0.0,Neutral ⚪
33589330,454558781,2019-05-18,116817476,Alejandra,"Leticia y Juan son unos excelentes anfitriones!!
El departamento se encuentra a pasos de Calle Corrientes, en una estupenda ubicación con línea de transportes, para poder recorrer la ciudad!El departamento con un estilo único, super luminoso y confortable, con todo lo que un huésped puede nesecitar
Gracias!",Atención,0.41666666666666663,Positivo ✅
809738,145704403,2017-04-19,16589346,Marie,"Ce logement est très bien situé et très agréable (calme tout en étant au centre de Telmo). José Luis vous accueille avec le sourire et est très agréable! Seul bémol, la douche, nous avons rencontré des difficultés pour avoir de l'eau chaude. Tout le reste était très bien, propre, lit confortable.",Instalaciones,0.0,Neutral ⚪
26192870,352571092,2018-11-25,46559525,Marcia,"Can I just move into this cute apartment and live here forever!?!? IT’S ABSOLUTELY ADORABLE AND IN THE MOST AMAZING NEIGHBORHOOD!!!! 
I love the open layout and big windows! It really allows you to connect with the city and views. We really enjoyed waking up every morning, making a cup of delicious argentine coffee, and sitting on the comfy patio furniture! But don’t worry if you are a light sleeper, the blinds close perfectly and you can sleep till noon… Which we might’ve done once or twice ;) after all the fun night out dancing and drinking! 
This is definitely the neighborhood you want to be in if you are a foodie. We had so much fun exploring the streets and all the delicious food… Not to forget the beautiful Malbecs ❤️. 
If you love sushi, I’ve been to japan 3 times, and want the most amazing meal of your life..... try OSAKA. It’s a bit pricey, but totally worth it!!!!  It’s sushi with a Peruvian twist. GLORIOUS!!! 
The neighborhood is extremely safe and on a fairly quiet street. However it is very close to all the hotspots of Palermo SoHo. If you are into fashion that’s definitely where you want to hit up. They had the most amazing unique artisans and independent boutiques! If you love handmade bespoke shoes... you MUST check out CHICCO RUIZ!!!!! They are works of art, handmade by a lovely gal who sustainability resources all the materials from her home town. Tell her I sent you ;-) 

Our hosts were Spectacular!!! Great communication! And extremely kind and generous!!! Sadly we never got to meet face to face... but I have a feeling we would make great friends!!!! I DO plan to return to Buenos Aires someday and hopefully rent this adorable apartment again!

Perks: super comfy bed! (Website hidden by Airbnb) Great AC (Website hidden by Airbnb) Full cable with hbo in English (Website hidden by Airbnb) (Also many other languages (Website hidden by Airbnb) Full kitche (Website hidden by Airbnb) Great mirrors! (This is actually my biggest pet peeve, as a lady, when your on vacation and you can’t see your outfit (Website hidden by Airbnb) Friendly and helpful neighbor (Website hidden by Airbnb) Windows slide fully open (Website hidden by Airbnb) Great market on the corner!!!!",Ubicación,0.39702335858585847,Positivo ✅
21164326,259754949,2018-05-02,83158565,Daniel,Muy lindo departamento con todo equipado. Muy limpio. Tiene una buena ubicacion ya que esta cerca de todo. Muy recomendable.,Limpieza,0.0,Neutral ⚪
23043064,424297809,2019-03-16,77987744,Maria Del Pilar,Lindo apartamento! Igual a las fotos. Excelente ubicación,Instalaciones,0.0,Neutral ⚪
12230609,357113858,2018-12-09,181668810,Diego,"excelente ubicacion, hermosa vista de puerto madero, recomendadisimo!!!",Instalaciones,0.0,Neutral ⚪
2792501,53170194,2015-11-06,17792287,Raoul Solon,Notre hotesse nous a tres bien accueillis par l'entremise de collegues sur place à BA. L'appartement était parfait bien que plus éloigné du metro.,Ubicación,0.0,Neutral ⚪
23229045,511614682,2019-08-17,25600944,Arianee,Uno de los mejores alojamientos en BS As. Sinceramente muchas gracias.,Instalaciones,0.0,Neutral ⚪
8942580,130674834,2017-02-07,101761429,Natalia,"Excelente recepcion por parte de Anahi. Es un depto muy seguro, comodo, bien equipado,  limpio y  muy bien ubicado en la ciudad. 100 % recomendable. No dudaria en volver a alquilarlo.",Limpieza,0.0,Neutral ⚪
15130534,154911600,2017-05-26,24895162,Guy Gomes,"Um ótimo espaço para um casal, com ótima vista da Plaza del Congreso, próximo ao Metro Peña, bons restaurantes e padarias ao redor. Um piano excelente e muitos livros para inspirar-se culturalmente. Tivemos o prazer de tocar piano nas nossas folgas dos passeios. A cozinha é pequena e pode-se esquentar uma água para um chá ou fazer um café.  A recepção pela Elo foi excelente.  ",Ubicación,0.0,Neutral ⚪
21324038,431684491,2019-04-01,168436370,Gianfranco,"Buen lugar, excelente ubicación. Todo de acuerdo a lo esperado.",Instalaciones,0.0,Neutral ⚪
20572621,526816365,2019-09-09,4327468,Yaniv,"The apartment is modern and comfortable as in the photos. Very nice to live in.

It is right near the Drago train station which can get you into Retiro Mitre in 20 minutes.  You can also walk to Urquiza and get the subway into the center.
By Cabify it is 20 minutes to Palermo.

It is on a busy street, there is car noise until 10:30pm.

The internet is fast.",Ubicación,0.2335642135642136,Positivo ✅
25884319,471424154,2019-06-17,254093535,Rodrigo,"Me encanto el lugar, la amabilidad de Cecilia excelente, siempre estuvo pendiente de cualquier cosa, la ubicación a mi parecer inmejorable.",Instalaciones,0.0,Neutral ⚪
33613335,471506998,2019-06-17,247988258,Federico,"El lugar el muy lindo, tranquilo y cerca de todo. Los anfitriones siempre estuvieron para lo que necesitábamos. Lugar y anfitrión muy recomendable.",Ubicación,0.0,Neutral ⚪
174845,3552312,2013-02-16,3742253,Lucinda,"Ralf, Marcello and the rest of the guys in the office were absolutely terrific.  They went out of their way to be helpful, and really helped us get our feet on the ground quickly.  The apartment we stayed in was lovely (Bali), and location was perfect. Also, it was very secure and safe. We recommend this rental highly.
David and Cindy from the U.S.",Ubicación,0.40166666666666667,Positivo ✅
129932,4464846,2013-05-06,558314,Michelle,"Wonderfully-appointed apartment in Buenos Aires! Convenient location in Palermo, Lots of markets, cafes, restaurants nearby. The apartment was fresh and clean and does indeed have a wonderful view of the city! Ralf was a pleasure to work with -- he was so understanding when our flight was delayed by 2 hrs (but we had no way of letting him know as we were stuck on the plane) and he was patiently waiting for us without hearing a word from us. Check-in was easy and done by Ralf's colleague -- who was SUPER helpful telling us about the town, showing places on the map, giving us tips, etc about day trips, etc. I actually got sick that 1st morning we arrived, and they brought me an extra blanket to keep me warm! I wouldnt hesitate to book this apt again the next time we are in BsAs.",Limpieza,0.27900432900432903,Positivo ✅
35114898,572322847,2019-12-02,191076967,Bryn,Excellent accomodation! Pablo was quick to respond to my messages and was happy to accomodate a difficult schedule.,Instalaciones,0.4083333333333333,Positivo ✅
28998458,543777734,2019-10-08,300719058,Jesica,The host canceled this reservation 7 days before arrival. This is an automated posting.,Atención,0.0,Neutral ⚪
33490275,441167306,2019-04-21,161319078,Aldo,"Arita siempre se  mostro amable y es una excelente anfitriona.
El apto es un lujo, tal cual las fotos.
Calido y con un diseño que demuestra el buen gusto de la anfitriona.
Sumamente recomendable para pasar una excelente estadía en buenos aires.
Volveremos ....
Gracias por hacernos la estadiaun placer.",Atención,0.0,Neutral ⚪
4479962,160546188,2017-06-14,29505701,José,"La habitación está bien ubicada para recorrer BSAS. El precio me parece bien. Estaba limpia y Elena fue flexible con el check in y el check out. Había un poco de ruido de autos y calle a la noche, pero es inevitable en la zona. Me parece muy buen alojamiento para recorrer los lugares céntricos.",Atención,0.0,Neutral ⚪
4761958,340022278,2018-10-22,68487721,Louise,Gorgeous modern apartment in a fantastic location.,Ubicación,0.4333333333333333,Positivo ✅
18897004,255778547,2018-04-21,13136149,Ce,"El depto es hermoso. No solo tiene todo lo que necesitas sino que ademas es acogedor. La terraza es un extra que suma mucho, esta bien cuidada y tiene muchas plantas para un momento de relax. La ubicación es ideal, desde allí puedes trasladarte a cualquier punto de la ciudad. El Barrio de San Telmo es muy lindo, tiene lugares para conocer, comer y tomar en distintos momentos del día. Jorge y Celeste son personas muy amables, fue un gusto conocerlos.",Ubicación,0.45,Positivo ✅
5296487,149264703,2017-05-03,56450438,Wilian,"A estadia foi ótima! O apartamento é muito organizado e limpo, a localização é super boa, perto de metrô e fácil acesso para ônibus. A anfitriã nos recebeu de maneira incrível!",Ubicación,0.41666666666666663,Positivo ✅
8028532,622482647,2020-04-15,17361031,Brian,Denise was a lovely host. She went above and beyond to support her guests during an unforeseen complication. Her home is lovely and well-cared for. I look forward to staying again!,Atención,0.375,Positivo ✅
7495760,240627938,2018-03-05,157545540,Pauline,"Gaston es muy simpatico y muy buen anfitrion. Fue tambien un gran guia ! 
Sobre el apartamento, es igual que en las fotos y todo esta muy limpio.",Limpieza,0.0,Neutral ⚪
37359153,569092273,2019-11-25,310686747,Manu,"Tuvimos una excelente estadía! Todo impecable, muy buena la ubicación y súper amable Cristian. Más que puntual, dandonos consejos y sugerencias y atendiendo a cada necesidad. Un lugar recomendable y súper accesible!",Atención,0.0,Neutral ⚪
327888,322246484,2018-09-12,23213017,Miggel,"As San Telmo as it gets. Market across the street, cafes bars and restaurants around and the bbq on the terrace is the icing on the cake",Instalaciones,0.0,Neutral ⚪
23043064,362075873,2018-12-25,10236519,John,"Andrea’s place is perfectly located in Palermo, everything you need is close by and the neighbor hood is very nice.",Instalaciones,0.89,Positivo ✅
1270489,58007396,2015-12-31,38556075,Waleed,"Sophie was amazing!  Place was exactly as advertised and Sophie and Juan were the nicest folks.  Recommendations for things to do, ironing board, tips for how to get around.  Above and beyond and made our experience a ton more enjoyable.  ",Instalaciones,0.4,Positivo ✅
19306080,208244450,2017-10-31,93723767,Nicolas,"Excelente el departamento y su ubicacion,  la atención de Rocio, siempre predispuesta, atenta y flexible respecto de nuestras necesidades. Una comunicación muy fluida, indispensable en este tipo de viajes. Recomiendo 100% este alojamiento!!",Instalaciones,0.625,Positivo ✅
2798279,13892557,2014-06-07,15842135,Angela,"Magdalena and Javier are great hosts. They responded immediately after I contacted for the first time and had been available and very helpful since.
The apartment is quite spacious, with comfortable beds, big wardrobe and useful chest of drawers, nice kitchen and bathroom, and a cute balcony, bringing lots of light into the rooms. It's also perfectly located, with shopping and trendy areas, packed with coffee places and restaurants just around the corner.",Atención,0.4541666666666666,Positivo ✅
